person_id,household_id
880,81634
881,66449
882,4507
883,27632
884,34665
885,105214
886,27662
887,19475
888,50176
889,63723
890,40207
891,33739
892,30495
893,107345
894,84871
895,19185
896,10443
897,77961
898,87288
899,7342
900,52767
901,446
902,42595
903,46913
904,87170
905,71603
906,6367
907,25591
908,6116
909,39961
910,10138
911,78912
912,85161
913,29998
914,5978
915,92480
916,89851
917,92930
918,75543
919,101780
920,20522
921,39541
922,32309
923,107789
924,9253
925,23704
926,52061
927,95153
928,52883
929,76177
930,12842
931,105028
932,7989
933,18354
934,21919
935,98464
936,43812
937,17398
938,90568
939,39613
940,97837
941,30142
942,35082
943,74014
944,100433
945,102508
946,74737
947,3862
948,113807
949,77385
950,33094
951,27605
952,81604
953,113506
954,65089
955,94250
956,92448
957,112912
958,67125
959,22995
960,47502
961,87465
962,8629
963,54300
964,26304
965,4378
966,13885
967,56964
968,61553
969,87916
970,45333
971,100658
972,60277
973,110549
974,8231
975,85379
976,31072
977,111824
978,4143
979,19484
980,22380
981,55337
982,75183
983,64969
984,46371
985,12032
986,63435
987,5060
988,20338
989,56619
990,61946
991,59893
992,8870
993,83945
994,68506
995,64076
996,972
997,50959
998,91697
999,25643
1000,12438
1001,4009
1002,27934
1003,66508
1004,36913
1005,96744
1006,45012
1007,37582
1008,383
1009,104925
1010,78655
1011,35307
1012,39991
1013,1072
1014,98903
1015,7754
1016,92066
1017,108875
1018,52617
1019,32150
1020,35204
1021,52178
1022,108131
1023,21651
1024,72389
1025,72985
1026,48792
1027,30807
1028,93622
1029,8089
1030,63216
1031,57178
1032,76170
1033,50868
1034,45091
1035,102635
1036,468
1037,45240
1038,22236
1039,7050
1040,106728
1041,37810
1042,13352
1043,15728
1044,89373
1045,15940
1046,83928
1047,90279
1048,109410
1049,97468
1050,8263
1051,2249
1052,95814
1053,107692
1054,23525
1055,90274
1056,81352
1057,78899
1058,29496
1059,23624
1060,64154
1061,52948
1062,91128
1063,59304
1064,38284
1065,108506
1066,70860
1067,54234
1068,54679
1069,22965
1070,10926
1071,41652
1072,56537
1073,74689
1074,98913
1075,74368
1076,22116
1077,108905
1078,73059
1079,97817
1080,47545
1081,24437
1082,38081
1083,98474
1084,21895
1085,62753
1086,24140
1087,33676
1088,12462
1089,110166
1090,98980
1091,59718
1092,88317
1093,26196
1094,18877
1095,22953
1096,42544
1097,62429
1098,12725
1099,34335
1100,29515
1101,18951
1102,54065
1103,23349
1104,19671
1105,25080
1106,37143
1107,58188
1108,9527
1109,94089
1110,55282
1111,105401
1112,57170
1113,15149
1114,61030
1115,82578
1116,47732
1117,69761
1118,79514
1119,64253
1120,62114
1121,20193
1122,14357
1123,12790
1124,95651
1125,73294
1126,65247
1127,11562
1128,38840
1129,86225
1130,29451
1131,51244
1132,24081
1133,31942
1134,30901
1135,74849
1136,56320
1137,41115
1138,67438
1139,4405
1140,62241
1141,105344
1142,83101
1143,52221
1144,83693
1145,1175
1146,25958
1147,104029
1148,93863
1149,111466
1150,86940
1151,31058
1152,30298
1153,52073
1154,7927
1155,65506
1156,83436
1157,34264
1158,90783
1159,71692
1160,16678
1161,20443
1162,8475
1163,75829
1164,43451
1165,78024
1166,36123
1167,25176
1168,54663
1169,57123
1170,90936
1171,94473
1172,13928
1173,24047
1174,20691
1175,2507
1176,24210
1177,92802
1178,105328
1179,54264
1180,84443
1181,52930
1182,25361
1183,54171
1184,22625
1185,89427
1186,45944
1187,13551
1188,48346
1189,85307
1190,91478
1191,14309
1192,101567
1193,16771
1194,79311
1195,95926
1196,60529
1197,103064
1198,104769
1199,33033
1200,10186
1201,61742
1202,10651
1203,99734
1204,102221
1205,14750
1206,33418
1207,38152
1208,92203
1209,40830
1210,54343
1211,63296
1212,23379
1213,107653
1214,69353
1215,88824
1216,4669
1217,42357
1218,51097
1219,25977
1220,84410
1221,49631
1222,85632
1223,111702
1224,13851
1225,16773
1226,32340
1227,37521
1228,102465
1229,19642
1230,103859
1231,67097
1232,98623
1233,104154
1234,86186
1235,81999
1236,7339
1237,243
1238,59098
1239,93318
1240,72600
1241,10098
1242,105781
1243,79261
1244,72779
1245,11664
1246,48959
1247,8218
1248,5533
1249,20627
1250,76868
1251,84488
1252,74401
1253,95951
1254,52819
1255,110667
1256,528
1257,11335
1258,111628
1259,27014
1260,73962
1261,43375
1262,99444
1263,61931
1264,68597
1265,15693
1266,34131
1267,41959
1268,100839
1269,93455
1270,22750
1271,32830
1272,10064
1273,87031
1274,68814
1275,4754
1276,41456
1277,16165
1278,29945
1279,49313
1280,49879
1281,19220
1282,2562
1283,70790
1284,53525
1285,30007
1286,67733
1287,50815
1288,7596
1289,47249
1290,42946
1291,24049
1292,52109
1293,83151
1294,79500
1295,9575
1296,87506
1297,65829
1298,42040
1299,29549
1300,15757
1301,50064
1302,86682
1303,62811
1304,52012
1305,4306
1306,65129
1307,93801
1308,30322
1309,56493
1310,104734
1311,10876
1312,67894
1313,94671
1314,99115
1315,2793
1316,112884
1317,101377
1318,66349
1319,63576
1320,35918
1321,104844
1322,26183
1323,30501
1324,47037
1325,96265
1326,66450
1327,42057
1328,103866
1329,45200
1330,12331
1331,94419
1332,43553
1333,7208
1334,27055
1335,35642
1336,34412
1337,110381
1338,77086
1339,87425
1340,361
1341,103078
1342,17901
1343,46327
1344,70073
1345,94889
1346,90352
1347,106090
1348,27522
1349,99221
1350,27981
1351,63753
1352,54779
1353,1084
1354,8360
1355,52586
1356,99311
1357,6539
1358,19436
1359,50634
1360,59838
1361,24241
1362,112446
1363,107045
1364,1627
1365,20155
1366,50362
1367,30830
1368,110106
1369,81142
1370,42492
1371,18790
1372,102875
1373,41101
1374,92499
1375,111411
1376,6916
1377,90938
1378,90482
1379,53816
1380,73939
1381,49435
1382,39359
1383,12876
1384,90478
1385,61804
1386,76386
1387,43950
1388,1174
1389,58425
1390,87167
1391,84033
1392,25669
1393,28730
1394,54750
1395,59212
1396,59695
1397,11178
1398,6259
1399,16550
1400,25881
1401,42686
1402,75209
1403,96046
1404,35547
1405,71259
1406,66904
1407,68839
1408,92768
1409,71428
1410,39227
1411,92735
1412,100735
1413,37347
1414,45839
1415,70520
1416,97717
1417,57036
1418,63071
1419,83898
1420,99113
1421,74578
1422,17741
1423,35805
1424,6080
1425,98996
1426,21470
1427,67906
1428,55970
1429,94437
1430,23023
1431,80686
1432,94900
1433,73287
1434,107359
1435,77817
1436,7314
1437,74615
1438,73226
1439,86730
1440,83858
1441,11412
1442,25495
1443,63536
1444,78463
1445,12054
1446,67120
1447,88570
1448,79749
1449,111260
1450,2407
1451,113491
1452,69048
1453,86369
1454,50946
1455,84517
1456,81706
1457,98498
1458,56390
1459,112601
1460,22210
1461,16027
1462,95778
1463,72626
1464,42974
1465,73726
1466,49444
1467,87526
1468,26359
1469,87572
1470,71819
1471,87887
1472,58706
1473,105160
1474,44872
1475,11264
1476,81311
1477,42789
1478,9259
1479,2470
1480,33687
1481,64866
1482,53743
1483,8655
1484,79041
1485,64976
1486,36178
1487,53821
1488,17486
1489,92177
1490,52848
1491,72075
1492,57990
1493,47814
1494,83797
1495,88979
1496,76555
1497,49880
1498,50613
1499,76001
1500,60317
1501,63294
1502,47221
1503,46359
1504,25207
1505,32544
1506,63454
1507,69354
1508,10710
1509,6837
1510,86482
1511,38919
1512,24709
1513,47783
1514,11300
1515,113563
1516,109811
1517,45509
1518,9103
1519,40072
1520,79492
1521,76719
1522,16223
1523,110070
1524,8330
1525,17957
1526,102865
1527,104665
1528,62188
1529,113513
1530,30230
1531,83267
1532,34834
1533,89525
1534,4496
1535,86529
1536,21500
1537,33473
1538,71288
1539,46950
1540,84895
1541,14040
1542,12944
1543,2620
1544,43998
1545,48309
1546,76635
1547,103832
1548,59534
1549,102764
1550,17748
1551,33076
1552,82720
1553,27321
1554,104923
1555,3141
1556,15689
1557,25830
1558,38893
1559,110822
1560,26228
1561,107321
1562,82700
1563,44604
1564,32352
1565,64543
1566,95493
1567,58485
1568,80948
1569,7915
1570,111689
1571,65354
1572,96422
1573,52625
1574,36354
1575,65163
1576,25395
1577,93663
1578,72074
1579,77111
1580,63246
1581,75701
1582,71224
1583,61198
1584,5183
1585,64850
1586,17066
1587,65455
1588,57355
1589,45873
1590,4181
1591,44888
1592,88885
1593,51959
1594,72267
1595,75827
1596,64458
1597,24416
1598,9135
1599,14320
1600,84014
1601,8746
1602,56167
1603,11362
1604,29058
1605,29298
1606,46066
1607,60280
1608,25289
1609,109601
1610,96247
1611,22989
1612,105354
1613,39947
1614,42252
1615,9634
1616,3539
1617,17168
1618,30004
1619,72770
1620,98775
1621,110936
1622,46435
1623,97421
1624,67007
1625,1320
1626,92402
1627,56588
1628,33024
1629,79828
1630,85083
1631,44886
1632,75398
1633,100346
1634,14685
1635,34637
1636,81680
1637,84762
1638,48005
1639,41785
1640,2964
1641,34391
1642,85023
1643,33294
1644,78851
1645,62940
1646,212
1647,106184
1648,24358
1649,82133
1650,94624
1651,5333
1652,31855
1653,16884
1654,45907
1655,109190
1656,9088
1657,39053
1658,95083
1659,25469
1660,44345
1661,34493
1662,15314
1663,4237
1664,17561
1665,79249
1666,61505
1667,63380
1668,72408
1669,56632
1670,92977
1671,8371
1672,22417
1673,110440
1674,54671
1675,93290
1676,39828
1677,84310
1678,26132
1679,45730
1680,93962
1681,11527
1682,40119
1683,22289
1684,16135
1685,105615
1686,98636
1687,14671
1688,48521
1689,11154
1690,103869
1691,96363
1692,9847
1693,70087
1694,44783
1695,100701
1696,83069
1697,103799
1698,56355
1699,71198
1700,91732
1701,20976
1702,69127
1703,102912
1704,72045
1705,92952
1706,7882
1707,79638
1708,47801
1709,67069
1710,85058
1711,25986
1712,113189
1713,69278
1714,56263
1715,28218
1716,110240
1717,110564
1718,84196
1719,54162
1720,4481
1721,94751
1722,103024
1723,4801
1724,4300
1725,24608
1726,96228
1727,77211
1728,38966
1729,195
1730,49441
1731,2426
1732,10746
1733,53935
1734,88530
1735,94075
1736,94620
1737,88990
1738,10434
1739,1803
1740,96012
1741,47113
1742,16282
1743,15603
1744,111008
1745,75689
1746,16050
1747,9534
1748,107729
1749,103946
1750,65091
1751,44015
1752,112302
1753,55036
1754,24114
1755,105252
1756,107080
1757,81397
1758,51517
1759,21829
1760,1788
1761,92462
1762,103888
1763,51847
1764,50993
1765,108223
1766,70859
1767,110045
1768,29225
1769,45152
1770,2252
1771,104175
1772,61088
1773,64893
1774,68356
1775,40374
1776,16051
1777,66430
1778,32635
1779,81709
1780,43401
1781,60772
1782,81147
1783,33293
1784,76183
1785,7733
1786,112749
1787,65184
1788,83845
1789,67407
1790,16851
1791,60186
1792,95572
1793,29838
1794,46595
1795,7604
1796,91909
1797,89843
1798,100774
1799,77693
1800,85742
1801,89127
1802,46773
1803,76057
1804,23616
1805,47535
1806,47427
1807,81299
1808,84305
1809,46990
1810,98750
1811,40240
1812,28640
1813,31889
1814,15088
1815,83786
1816,82270
1817,45577
1818,53670
1819,88901
1820,46975
1821,70782
1822,55864
1823,44647
1824,112827
1825,73587
1826,107190
1827,59639
1828,12471
1829,238
1830,58758
1831,26075
1832,14873
1833,96035
1834,22795
1835,102427
1836,65219
1837,14446
1838,10409
1839,55682
1840,22514
1841,21209
1842,3801
1843,33280
1844,74118
1845,44327
1846,80507
1847,37686
1848,92463
1849,56491
1850,110098
1851,60722
1852,26441
1853,23372
1854,24722
1855,29886
1856,27758
1857,43266
1858,108821
1859,89666
1860,14592
1861,39674
1862,79390
1863,37812
1864,21285
1865,72966
1866,73460
1867,4272
1868,93148
1869,58723
1870,20235
1871,48199
1872,103512
1873,79696
1874,75775
1875,10945
1876,58677
1877,791
1878,12442
1879,20033
1880,25582
1881,100527
1882,112773
1883,67596
1884,19182
1885,20796
1886,73458
1887,72735
1888,59324
1889,45677
1890,110004
1891,40900
1892,58202
1893,81692
1894,79780
1895,91406
1896,18053
1897,79794
1898,49650
1899,37486
1900,30838
1901,75429
1902,8672
1903,8096
1904,39836
1905,98210
1906,34480
1907,104431
1908,15129
1909,77221
1910,34357
1911,90183
1912,57915
1913,68842
1914,46405
1915,28313
1916,86293
1917,57104
1918,39479
1919,7061
1920,25938
1921,2657
1922,72076
1923,42702
1924,61809
1925,23049
1926,11793
1927,61403
1928,50731
1929,55620
1930,88898
1931,40288
1932,72426
1933,11973
1934,89143
1935,62021
1936,32604
1937,34604
1938,108444
1939,105584
1940,38671
1941,82546
1942,27947
1943,78256
1944,105586
1945,81202
1946,60106
1947,84100
1948,28202
1949,11385
1950,10970
1951,107414
1952,86851
1953,108599
1954,16894
1955,35382
1956,303
1957,45544
1958,96720
1959,45196
1960,4531
1961,39766
1962,69889
1963,54889
1964,108957
1965,88670
1966,73483
1967,8817
1968,93139
1969,93468
1970,46631
1971,55428
1972,38168
1973,65356
1974,92687
1975,44003
1976,68980
1977,81573
1978,51762
1979,16726
1980,59867
1981,53129
1982,31507
1983,33611
1984,29405
1985,17778
1986,53227
1987,107939
1988,111851
1989,68503
1990,29890
1991,72756
1992,96378
1993,21453
1994,27730
1995,48079
1996,69098
1997,1698
1998,91317
1999,97038
2000,40081
2001,110198
2002,92808
2003,105688
2004,46239
2005,70317
2006,45680
2007,5096
2008,37106
2009,94426
2010,24661
2011,21750
2012,38508
2013,14858
2014,27068
2015,37904
2016,64933
2017,34564
2018,49480
2019,7656
2020,47000
2021,30095
2022,32754
2023,19246
2024,69196
2025,57574
2026,75631
2027,20859
2028,31412
2029,29800
2030,16248
2031,25667
2032,59808
2033,105509
2034,19065
2035,20202
2036,65946
2037,39372
2038,72931
2039,94007
2040,88718
2041,26159
2042,30098
2043,5758
2044,60431
2045,43773
2046,41014
2047,72944
2048,38753
2049,30511
2050,13500
2051,107443
2052,90626
2053,90856
2054,17214
2055,9890
2056,64348
2057,1334
2058,35899
2059,74681
2060,82345
2061,105928
2062,88903
2063,95317
2064,35161
2065,72221
2066,15304
2067,108921
2068,29362
2069,101743
2070,89297
2071,75379
2072,30614
2073,108717
2074,73062
2075,73932
2076,13241
2077,102352
2078,25055
2079,23429
2080,24965
2081,45263
2082,33504
2083,2708
2084,71012
2085,54666
2086,65832
2087,110845
2088,31958
2089,5763
2090,68310
2091,1888
2092,2758
2093,14142
2094,75663
2095,86549
2096,63876
2097,74344
2098,54503
2099,83408
2100,3252
2101,87467
2102,20020
2103,19738
2104,85871
2105,56258
2106,21361
2107,97843
2108,106623
2109,23902
2110,47334
2111,100545
2112,98479
2113,59924
2114,87185
2115,94170
2116,5986
2117,1342
2118,51643
2119,10569
2120,50127
2121,110258
2122,51728
2123,80415
2124,101431
2125,26986
2126,49483
2127,10490
2128,74935
2129,86123
2130,108933
2131,43717
2132,47808
2133,111340
2134,99190
2135,30540
2136,34954
2137,60263
2138,74073
2139,26838
2140,37371
2141,15480
2142,29470
2143,20744
2144,28511
2145,34816
2146,77717
2147,66492
2148,52721
2149,77862
2150,17288
2151,7092
2152,3147
2153,40838
2154,19186
2155,95715
2156,77494
2157,34364
2158,100211
2159,79508
2160,50226
2161,85451
2162,111266
2163,70877
2164,90164
2165,67473
2166,2753
2167,38288
2168,23275
2169,107182
2170,80432
2171,85018
2172,53992
2173,56061
2174,58321
2175,52656
2176,100068
2177,13252
2178,77900
2179,48594
2180,101906
2181,63432
2182,2908
2183,101258
2184,65567
2185,29974
2186,43739
2187,31842
2188,77039
2189,53093
2190,12012
2191,110934
2192,97802
2193,38160
2194,84894
2195,56813
2196,19172
2197,103313
2198,98473
2199,81882
2200,102153
2201,49011
2202,31640
2203,12958
2204,63589
2205,97953
2206,47956
2207,81040
2208,39268
2209,88324
2210,20897
2211,93272
2212,74581
2213,80572
2214,101057
2215,38856
2216,37737
2217,19334
2218,82964
2219,101138
2220,93614
2221,23157
2222,22740
2223,49300
2224,3518
2225,66253
2226,78178
2227,79499
2228,103485
2229,76736
2230,48820
2231,49969
2232,63058
2233,22412
2234,12053
2235,20726
2236,81064
2237,44659
2238,103746
2239,73615
2240,73523
2241,37253
2242,66462
2243,109996
2244,42329
2245,28423
2246,57040
2247,90767
2248,42367
2249,24863
2250,52787
2251,69899
2252,105550
2253,57825
2254,100052
2255,90251
2256,8271
2257,32673
2258,73272
2259,67988
2260,915
2261,103266
2262,29670
2263,10056
2264,101208
2265,49476
2266,104110
2267,40267
2268,85544
2269,64916
2270,23207
2271,22702
2272,241
2273,95207
2274,97212
2275,72316
2276,16508
2277,41129
2278,44994
2279,15922
2280,12540
2281,83728
2282,77478
2283,16498
2284,90139
2285,34780
2286,56602
2287,75106
2288,54860
2289,19795
2290,24588
2291,24051
2292,30245
2293,86738
2294,74089
2295,47786
2296,111711
2297,19093
2298,41078
2299,12867
2300,73560
2301,23629
2302,62029
2303,48463
2304,6581
2305,16303
2306,69464
2307,34733
2308,12948
2309,15300
2310,75449
2311,19736
2312,106506
2313,40600
2314,103346
2315,82271
2316,64232
2317,32523
2318,104333
2319,113378
2320,98923
2321,13729
2322,86155
2323,9787
2324,58435
2325,111846
2326,88295
2327,11013
2328,3770
2329,37282
2330,59262
2331,55288
2332,63928
2333,107439
2334,90579
2335,62349
2336,100868
2337,80230
2338,89938
2339,59693
2340,12590
2341,113668
2342,107814
2343,6855
2344,3520
2345,22896
2346,75117
2347,23203
2348,31126
2349,32636
2350,82753
2351,43169
2352,83132
2353,56958
2354,80094
2355,34230
2356,53221
2357,63311
2358,39869
2359,76309
2360,60612
2361,1886
2362,11470
2363,56513
2364,107693
2365,52402
2366,95269
2367,13755
2368,8794
2369,56571
2370,8533
2371,103177
2372,80902
2373,19775
2374,107258
2375,11276
2376,14070
2377,77539
2378,84566
2379,89610
2380,103539
2381,107499
2382,34518
2383,37481
2384,74346
2385,92417
2386,10999
2387,77727
2388,41508
2389,62256
2390,64779
2391,112655
2392,33032
2393,69036
2394,15186
2395,18494
2396,109540
2397,24751
2398,7524
2399,29136
2400,79594
2401,23956
2402,20529
2403,46819
2404,19592
2405,61746
2406,112934
2407,3719
2408,31012
2409,104460
2410,84589
2411,108088
2412,106673
2413,96935
2414,92489
2415,9279
2416,90457
2417,48584
2418,68735
2419,75529
2420,63566
2421,21563
2422,6949
2423,11822
2424,71124
2425,20979
2426,12990
2427,72444
2428,5934
2429,102409
2430,41551
2431,56127
2432,102553
2433,35821
2434,61705
2435,24543
2436,79583
2437,14963
2438,42205
2439,56063
2440,110074
2441,22415
2442,90772
2443,62805
2444,109639
2445,104943
2446,97680
2447,75359
2448,107030
2449,79327
2450,55317
2451,82472
2452,113199
2453,44078
2454,12983
2455,21241
2456,66227
2457,24270
2458,8068
2459,38033
2460,72959
2461,34378
2462,47803
2463,64578
2464,111771
2465,39266
2466,66294
2467,62851
2468,82289
2469,50948
2470,74
2471,15262
2472,47623
2473,17562
2474,22659
2475,112678
2476,49490
2477,87513
2478,11402
2479,36473
2480,72973
2481,109365
2482,19835
2483,37940
2484,16988
2485,50435
2486,72683
2487,35425
2488,48994
2489,89958
2490,22202
2491,42908
2492,60357
2493,65984
2494,78589
2495,9829
2496,43376
2497,84590
2498,107135
2499,85454
2500,22347
